time,lambeck
5601,22.50785760296834
5626,29.25636196913407
5651,36.00407852263579
5676,31.30359678313672
5701,26.60331338770284
5726,24.9087960988575
5751,23.21546331080643
5776,26.24606831987842
5801,29.27884398647395
5826,20.86637983025726
5851,12.45707248829362
5876,19.93538122664467
5901,27.41783293597836
5926,30.89815444911389
5951,34.38360508996097
5976,34.15410928030671
6001,33.93072874108442
6026,32.71201880541017
6051,31.4990444128501
6076,25.56872506028844
6101,19.64250068053855
6126,25.73984972508456
6151,31.83965317213948
6176,31.50164498478328
6201,31.16445062963358
6226,31.82894138292549
6251,32.49260539812172
6276,32.43912841765228
6301,32.38318412878467
6326,30.74986550704626
6351,29.11243900660682
6376,25.03740483609203
6401,20.95662221657418
6426,24.0242105870899
6451,27.08440993829983
6476,34.85866020301741
6501,42.62388090774909
6526,34.06650974452086
6551,25.501356571485
6576,27.66278775717863
6601,29.82035049757478
6626,28.97092689077019
6651,28.12154840317835
6676,27.84656699498988
6701,27.57554427052489
6726,30.74480807964879
6751,33.92194413700678
6776,33.24524177379207
6801,32.58032522332152
6826,31.07055850094801
6851,29.57649115582935
6876,33.10853777715178
6901,36.66019734023936
6926,34.50947484799664
6951,32.38227886202938
6976,35.43212276600789
7001,38.50940668049991
7026,37.60826197565459
7051,36.73259434890483
7076,38.74068593641154
7101,40.7668670949854
7126,41.37645612627408
7151,41.99674722160104
7176,39.47587314880941
7201,36.95831363302661
7226,41.73841343941057
7251,46.51444029577533
7276,43.84156313545059
7301,41.15722551807788
7326,37.88533851220745
7351,34.5946035422599
7376,34.71569792233111
7401,34.81055683129628
7426,36.7357708439305
7451,38.62736187842989
7476,41.34022894818269
7501,44.01208567167743
7526,37.62645522840364
7551,31.20597007435546
7576,32.77349133308739
7601,34.32481514597322
7626,35.29687496754201
7651,36.27139460819329
7676,36.82840631693951
7701,37.40653510969658
7726,32.43425663406185
7751,27.50175250736639
7776,30.48878505868062
7801,33.53424922386248
7826,43.08691938714499
7851,52.7166784292235
7876,48.26607432867007
7901,43.91121637184057
7926,38.8028404242972
7951,33.80886788540648
7976,41.96061768565448
8001,50.24542795086992
8026,51.80021921027828
8051,53.48638857539667
8076,67.31400588378764
8101,81.25254349974172
8126,89.71091953931889
8151,98.25975808831215
8176,91.7203580323699
8201,85.25096268769657
8226,75.97936726554377
8251,66.75731875651292
8276,70.16728217610124
8301,73.60633471066481
8326,82.07270526806141
8351,90.54770714228609
8376,87.57320787556448
8401,84.58688212752385
8426,84.29737809428214
8451,83.97558978157427
8476,87.61805453587199
8501,91.20777735358601
8526,89.58545104006558
8551,87.90367519615803
8576,99.18743270674737
8601,110.4177258606737
8626,106.858371412972
8651,103.2515377823313
8676,105.8965645128992
8701,108.5000972342523
8726,113.3547092449929
8751,118.1738124202426
8776,114.2313728833546
8801,110.2594096847001
8826,106.4040142056247
8851,102.5250802385069
8876,109.7873063399418
8901,117.0319791270585
8926,117.6795466404661
8951,118.3155460132792
8976,127.6719962958696
9001,137.0228635651823
9026,132.0604454383467
9051,127.093904774026
9076,124.2683653606275
9101,121.4359871520458
9126,127.3244384829417
9151,133.203334760957
9176,144.0797756641742
9201,154.9439452568133
9226,155.2051746182271
9251,155.4514164113653
9276,147.6677800162882
9301,139.8664397952375
9326,142.3491508221949
9351,144.811441765481
9376,149.5415352079874
9401,154.2484923091248
9426,151.2036200379216
9451,148.1328951676519
9476,150.3296149653658
9501,152.4977659860892
9526,152.7771076318893
9551,153.0329420766478
9576,153.9868839268381
9601,154.9295598440964
9626,153.5775097507376
9651,152.2264349925566
9676,152.3134441484459
9701,152.4136699076231
9726,160.6898641897171
9751,168.9915163432088
9776,167.7371277717417
9801,166.5204383397819
9826,169.6405325158974
9851,172.8105670996305
9876,171.1713037125881
9901,169.594222001273
9926,176.0989750908307
9951,182.6781511242259
9976,183.6139189561627
10001,184.6363508151283
10026,186.1776141422989
10051,187.7997533761954
10076,191.6380349399263
10101,195.5347614220877
10126,210.211126914813
10151,224.9235063376728
10176,219.1975565853415
10201,213.4851897748486
10226,221.9419710659385
10251,230.3899043105711
10276,232.9507234407643
10301,235.4802635362041
10326,235.5346295965191
10351,235.5352856337849
10376,231.7504474972759
10401,227.889468349422
10426,232.3839615706168
10451,236.779882792171
10476,243.9279924096114
10501,250.9550994181636
10526,242.4019795324216
10551,233.7423828642321
10576,242.6017814042034
10601,251.4033436999404
10626,254.3043394467149
10651,257.1961394874679
10676,261.3909532416597
10701,265.6252118280435
10726,278.3660643902672
10751,291.1950023228955
10776,290.5419604190785
10801,290.0256444238793
10826,288.0962878670835
10851,286.3522977571189
10876,284.1025003906732
10901,282.0867100092722
10926,285.6239022779208
10951,289.443742069827
10976,291.7102653258085
11001,294.308075973431
11026,308.6976269216927
11051,323.4017980656177
11076,313.769120480778
11101,304.3741105451597
11126,315.4983208022348
11151,326.7832461620887
11176,338.6197067349516
11201,350.5399298641511
11226,363.3640320433688
11251,376.194944232481
11276,381.9823492285625
11301,387.6996116880968
11326,379.7138698619049
11351,371.5810329527235
11376,370.9899595894542
11401,370.1748385967529
11426,373.2470587414276
11451,376.0182787102283
11476,412.2213377281007
11501,448.0464447697983
11526,468.2997632900699
11551,488.1709253304455
11576,490.0902536547238
11601,491.6903744697077
11626,485.7047237420258
11651,479.4628144756508
11676,496.4643234512196
11701,513.272522858696
11726,516.6106992963912
11751,519.818515136596
11776,511.0502449224585
11801,502.2145630814315
11826,495.7756236050394
11851,489.3322214723591
11876,507.6719226143809
11901,526.0701100707156
11926,528.6742921389667
11951,531.3999094921321
11976,521.2564463174901
12001,511.2973668962892
12026,508.8433612824049
12051,506.5877366591366
12076,513.2439245180822
12101,520.067303423821
12126,530.4766494720519
12151,541.0219966232535
12176,537.2347716626547
12201,533.5523578612033
12226,536.9710011766925
12251,540.4632657075064
12276,535.2845300182247
12301,530.1482256004451
12326,536.486661040957
12351,542.8363378091479
12376,557.3382922186811
12401,571.8202980120707
12426,566.0898301951954
12451,560.308223818354
12476,578.2142837939385
12501,596.0380155398121
12526,578.7094358077277
12551,561.2940602302092
12576,553.3896078755431
12601,545.4185593511926
12626,537.8203108784834
12651,530.1756659118395
12676,524.6412062063922
12701,519.0805496827596
12726,516.7950684519429
12751,514.5035900786913
12776,524.9520071099337
12801,535.4146266744901
12826,544.1843630764306
12851,552.988501687435
12876,557.4010797163818
12901,561.8682596301422
12926,577.9911436197758
12951,594.1888291699726
12976,581.5654596328885
13001,569.0370910748919
13026,573.3518620704126
13051,577.7567545231801
13076,563.9211077167492
13101,550.1475523225158
13126,554.3094226284254
13151,558.5053543014832
13176,552.1320215273664
13201,545.7647200753486
13226,546.4012758526087
13251,547.0158329069185
13276,551.8873400502658
13301,556.7088184256128
13326,550.4476458351854
13351,544.1084144317088
13376,553.5610753803549
13401,562.9076474709019
13426,575.2822891594678
13451,587.5228119448851
13476,596.6101261204707
13501,605.5352918882821
13526,592.1134779581794
13551,578.5541764104175
13576,572.6213719088145
13601,566.6243793129419
13626,579.4888892563509
13651,592.3625106288805
13676,583.3877776362108
13701,574.4954555960506
13726,571.446146049446
13751,568.5525469787409
13776,574.5803346091402
13801,580.8371322388289
13826,598.2350980102675
13851,615.9353733043854
13876,627.9644585145596
13901,640.369152770803
13926,638.1607324140153
13951,636.4012206266869
13976,619.9587949552338
14001,604.038576356308
14026,607.9776217557425
14051,612.4126935280809
14076,615.2814032705774
14101,618.5281288260326
14126,621.3783709420542
14151,624.4886183110888
14176,626.6550752972935
14201,628.9635269765649
14226,636.2203270813789
14251,643.5011113193146
14276,648.1710961096918
14301,652.747054473245
14326,665.1835136210922
14351,677.4079357821697
14376,669.7567808322303
14401,661.7755783355763
14426,668.0014000495777
14451,673.779163656919
14476,681.3394445893671
14501,688.3336579517216
14526,707.8871565720508
14551,726.8634859421933
14576,767.0574555979038
14601,806.7618415518754
14626,833.1415450747936
14651,859.1192504444208
14676,843.8124952126261
14701,828.191327375988
14726,843.6381757006737
14751,858.8581969689641
14776,852.5734635770033
14801,846.149488677095
14826,852.5089565470013
14851,858.8167684574082
14876,869.6958786060197
14901,880.6109183435797
14926,876.8665046124846
14951,873.2456060187861
14976,874.2280779657042
15001,875.4216499721315
15026,875.7143178703542
15051,876.2446043341993
15076,880.8612506767685
15101,885.685663309042
15126,892.1339040378982
15151,898.7600587805404
15176,875.6415533519047
15201,852.6711096611375
15226,878.058095311306
15251,903.5632904234255
15276,900.8382075517521
15301,898.2014818661117
15326,908.946375115535
15351,919.7497732750727
15376,936.0345043971498
15401,952.3478881534238
15426,945.0636973161158
15451,937.7783068370874
15476,929.0458026335419
15501,920.2822466256811
15526,947.3925015165471
15551,974.4529012091265
15576,972.41008831917
15601,970.308816022835
15626,946.1075678655766
15651,921.8392560938479
15676,931.7001904852211
15701,941.4854570540322
15726,940.6014429044368
15751,939.6331567241873
15776,944.5864457775556
15801,949.4468585921779
15826,946.4827581618853
15851,943.4171772847556
15876,974.303326943876
15901,1005.079391948067
15926,986.9443812743208
15951,968.6906817375533
15976,973.3528971456036
16001,977.8878196111312
16026,965.2646502183038
16051,952.5181211806262
16076,961.4070025732319
16101,970.188030948193
16126,965.1314753486722
16151,959.9825733587126
16176,961.4747216326532
16201,962.8900301433614
16226,950.6418667284821
16251,938.332370177576
16276,941.4239636084914
16301,944.4697305305853
16326,956.3495495154539
16351,968.1990486187069
16376,961.7093354600263
16401,955.2048090469357
16426,952.5568901440997
16451,949.9096646140597
16476,939.5435508682956
16501,929.1936370356703
16526,927.4520776575309
16551,925.7337557764017
16576,948.6512739626708
16601,971.5912494843135
16626,962.9284586796024
16651,954.2873450486293
16676,942.2331474429666
16701,930.1998468494064
16726,930.4935495127338
16751,930.807369026528
16776,931.5702116934224
16801,932.3523910491472
16826,940.4515555315569
16851,948.5692765411616
16876,945.6865568218938
16901,942.8216134681853
16926,946.9858973289223
16951,951.1671773935825
16976,965.9543743731466
17001,980.7577873909805
17026,968.6743824046652
17051,956.6060215975953
17076,944.6950370474685
17101,932.7975632430154
17126,932.0745394371824
17151,931.3634929434514
17176,949.9819943003438
17201,968.6109395357659
17226,958.0574078582461
17251,947.5127866256844
17276,955.1498560207328
17301,962.7943024271676
17326,973.8797301958137
17351,984.9710015422752
17376,989.6279039979966
17401,994.2891165979612
17426,1001.243453337124
17451,1008.200566786958
17476,997.4154397146926
17501,986.6315559195269
17526,997.7422642406905
17551,1008.852682405383
17576,999.4989160856401
17601,990.143326175854
17626,983.9333194378819
17651,977.7199556762946
17676,988.674323512358
17701,999.6238008912343
17726,1005.988459672658
17751,1012.346694563324
17776,1015.263367778835
17801,1018.172083670017
17826,1014.775728562798
17851,1011.369882697677
17876,1010.529557658576
17901,1009.678208428002
17926,1002.232523742916
17951,994.7742814327856
17976,981.5787630014739
18001,968.3691535250583
18026,982.1905959013237
18051,995.9977312651249
18076,986.0366598227997
18101,976.0622815492925
18126,983.9624458457145
18151,991.8503034922371
18176,1001.443540113307
18201,1011.025470265759
18226,999.8472688400911
18251,988.6587611270885
18276,985.6170785029663
18301,982.566089772792
18326,995.1040636259362
18351,1007.633731554311
18376,999.8355648318627
18401,992.030092365927
18426,1004.824040652806
18451,1017.61168337748
18476,1011.075183375283
18501,1004.533377992163
18526,1013.870733506458
18551,1023.203783821113
18576,1025.521188097064
18601,1027.835287354658
18626,1025.710519055538
18651,1023.583445919342
18676,1010.435960861463
18701,997.2871711477895
18726,1009.179865903622
18751,1021.072256184944
18776,1030.532162576172
18801,1039.992764674171
18826,1017.972827783156
18851,995.9545867801944
18876,1006.421968103741
18901,1016.892045496624
18926,1010.765858889368
18951,1004.643368532731
18976,999.3836672842557
19001,994.128662460159
19026,993.3147845911049
19051,992.5058699132259
19076,997.2825662885608
19101,1002.063815609415
19126,1023.305774118593
19151,1044.551875327634
19176,1017.148323989233
19201,989.7485051050396
19226,991.5443676269122
19251,993.3435523573361
19276,1016.896870935015
19301,1040.453101475589
19326,1028.952834207711
19351,1017.455068657072
19376,1029.284703201697
19401,1041.116429217906
19426,1035.921285039303
19451,1030.727822086628
19476,1031.689083399855
19501,1032.651615693354
19526,1026.030977736657
19551,1019.411200514576
19576,1027.817452325077
19601,1036.224154624539
19626,1032.610803553497
19651,1028.997492725759
19676,1042.126575973097
19701,1055.255289218082
19726,1059.940598463347
19751,1064.625127460603
19776,1067.019090375283
19801,1069.4118627963
19826,1056.062372207612
19851,1042.711280879603
19876,1048.533622150271
19901,1054.353952435963
19926,1070.618278611166
19951,1086.880183555737
19976,1060.92531777414
20001,1034.967620517768
20026,1020.741014395786
20051,1006.511314049247
20076,1018.036239186812
20101,1029.557943502986
20126,1036.926498659325
20151,1044.291706397439
20176,1042.208982982983
20201,1040.122785553469
20226,1048.908559191245
20251,1057.690732217129
20276,1055.021337774001
20301,1052.348216122148
20326,1056.396947303888
20351,1060.441824680066
20376,1082.656331851703
20401,1104.866858620947
20426,1081.281727454575
20451,1057.692489288974
20476,1065.723914406638
20501,1073.751105928238
20526,1058.448897054506
20551,1043.142327987876
20576,1056.3079955322
20601,1069.469176286792
20626,1074.469175667662
20651,1079.464561661966
20676,1063.276649387691
20701,1047.083997130017
20726,1051.206570407219
20751,1055.324277104188
20776,1060.72494307286
20801,1066.120615864463
20826,1056.342759965304
20851,1046.559784292242
20876,1060.812223020133
20901,1075.059415377287
20926,1062.255625907858
20951,1049.446463470859
20976,1043.500606903093
21001,1037.549250773393
21026,1051.196910036057
21051,1064.839183979854
21076,1069.317918038611
21101,1073.791603340074
21126,1085.415347889217
21151,1097.03438024264
21176,1085.180666385792
21201,1073.322576894796
21226,1078.775234182974
21251,1084.223852398577
21276,1071.208855333986
21301,1058.190155758394
21326,1051.034972526421
21351,1043.876423345019
21376,1058.036396873055
21401,1072.193341013235
21426,1058.586257916496
21451,1044.976481993475
21476,1047.391246507138
21501,1049.803654756092
21526,1043.627947352097
21551,1037.450220244965
21576,1037.137692289317
21601,1036.823481192105
21626,1045.236781697625
21651,1053.648735623154
21676,1056.621757059096
21701,1059.593768476621
21726,1067.716494757929
21751,1075.838547582393
21776,1068.79162301552
21801,1061.744361553375
21826,1060.56398205058
21851,1059.383602214085
21876,1069.508195088895
21901,1079.633124191579
21926,1068.723035013812
21951,1057.813618625492
21976,1059.927033605427
22001,1062.041457934437
22026,1077.894509967624
22051,1093.748718183579
22076,1061.522873484025
22101,1029.298156663769
22126,1029.128683535434
22151,1028.960309982923
22176,1047.538963931872
22201,1066.118689153172
22226,1057.367601748689
22251,1048.617557313085
22276,1038.866850133237
22301,1029.117157618794
22326,1044.84005103613
22351,1060.563930815398
22376,1058.401433494394
22401,1056.23989423185
22426,1065.670301229214
22451,1075.101637981565
22476,1071.082603655695
22501,1067.064470781339
22526,1057.037075838444
22551,1047.010554043591
22576,1037.271088834011
22601,1027.532468469
22626,1008.92255353883
22651,990.3134551497552
22676,1021.360440835906
22701,1052.408214759679
22726,1074.584637511347
22751,1096.761820197167
22776,1076.010110320273
22801,1055.259132074058
22826,1079.441892774685
22851,1103.625356802517
22876,1102.767220971161
22901,1101.909760163538
22926,1104.344232501038
22951,1106.779351558798
22976,1105.494534528504
23001,1104.21033591411
23026,1110.081665708608
23051,1115.95349917714
23076,1102.507401797971
23101,1089.061613559979
23126,1097.796350341718
23151,1106.531201731777
23176,1113.405786135438
23201,1120.280290614561
23226,1110.984454126054
23251,1101.688343180152
23276,1102.408776124289
23301,1103.128740078174
23326,1090.110653504937
23351,1077.09190340859
23376,1084.249322544915
23401,1091.405883625273
23426,1100.135576122555
23451,1108.864216031014
23476,1106.286901320003
23501,1103.70833948731
23526,1107.710977812759
23551,1111.712174483669
23576,1119.003104506738
23601,1126.29239834241
23626,1118.983881686913
23651,1111.673534311162
23676,1094.916738512801
23701,1078.157917461328
23726,1091.447720731904
23751,1104.735304216511
23776,1102.995197227926
23801,1101.252675920516
23826,1102.655816506493
23851,1104.056348240787
23876,1099.873320872101
23901,1095.687490118876
23926,1088.636782825005
23951,1081.583077613735
23976,1094.560108446365
24001,1107.533946833581
24026,1116.640913144108
24051,1125.744964554036
24076,1108.802477126384
24101,1091.857788116262
24126,1103.387914285001
24151,1114.916552189398
24176,1118.14432840846
24201,1121.371329681311
24226,1119.017059682146
24251,1116.662728054899
24276,1125.327298633882
24301,1133.992520902912
24326,1108.028843255983
24351,1082.066530617229
24376,1083.151611803145
24401,1084.238771315366
24426,1094.200491070949
24451,1104.165002470966
24476,1115.420551324835
24501,1126.679605141267
24526,1115.046713461925
24551,1103.418040063275
24576,1094.942115083025
24601,1086.471121701597
24626,1103.906298379614
24651,1121.347119974582
24676,1113.608555316424
24701,1105.876348893346
24726,1098.580153747864
24751,1091.291030155591
24776,1108.622327426797
24801,1125.961409569343
24826,1136.582989901554
24851,1147.213068423233
24876,1111.63109117519
24901,1076.058325434744
24926,1091.009002313726
24951,1105.969604018434
24976,1106.916805348524
25001,1107.874644804892
25026,1124.15474115897
25051,1140.444475124479
25076,1143.577466334749
25101,1146.717512608127
25126,1138.701616700718
25151,1130.690193308093
25176,1124.542235484381
25201,1118.396167627131
25226,1133.429320045778
25251,1148.461779882565
25276,1143.172227046637
25301,1137.879399080526
25326,1124.997768602432
25351,1112.110280445834
25376,1112.380732429075
25401,1112.642744185488
25426,1131.640966518284
25451,1150.628166075931
25476,1117.94438677563
25501,1085.247002151857
25526,1096.609149631447
25551,1107.955109239243
25576,1094.241300666425
25601,1080.50872167349
25626,1087.648504980904
25651,1094.766935319879
25676,1100.861029854868
25701,1106.931188873093
25726,1101.385118747211
25751,1095.812530556245
25776,1094.075800477094
25801,1092.309969784536
25826,1088.939660465089
25851,1085.537667983912
25876,1092.548913064159
25901,1099.525892434354
25926,1111.475772627268
25951,1123.388804561807
25976,1149.287378823219
26001,1175.146522293044
26026,1157.320076913086
26051,1139.453091433514
26076,1126.697247773318
26101,1113.901114648658
26126,1108.076658306813
26151,1102.212163135652
26176,1104.321286943842
26201,1106.390622557866
26226,1117.149321758809
26251,1127.868483400736
26276,1125.812440092167
26301,1123.717109859732
26326,1110.850208434723
26351,1097.944270720997
26376,1106.75043879766
26401,1115.517821220756
26426,1108.219478325678
26451,1100.882600412181
26476,1086.495471868137
26501,1072.070058940825
26526,1091.377802445985
26551,1110.647512203027
26576,1109.416185918347
26601,1108.147076520697
26626,1083.801403415766
26651,1059.418197833016
26676,1061.900158452967
26701,1064.344837230246
26726,1074.622793179037
26751,1084.863717920306
26776,1081.902647679123
26801,1078.904796865568
26826,1073.437611290992
26851,1067.933895779193
26876,1080.281124958217
26901,1092.592074835168
26926,1095.70854788066
26951,1098.788992259228
26976,1099.543952576708
27001,1100.263134886272
27026,1084.490722402076
27051,1068.685108707206
27076,1058.429508821366
27101,1048.145431794523
27126,1023.096063829688
27151,998.0229427935225
27176,985.9504210188843
27201,973.858870242587
27226,956.0267007201162
27251,938.1802262656581
27276,932.9145028286189
27301,927.6391985292638
27326,910.7656730492436
27351,893.8872907765787
27376,960.8623073135874
27401,1027.837191127622
27426,1033.13872383102
27451,1038.444847881117
27476,1037.747775944428
27501,1037.06001942411
27526,1035.382248793611
27551,1033.718517649152
27576,1045.808672296011
27601,1057.917590498583
27626,1046.72253079085
27651,1035.5509587085
27676,1039.001313323713
27701,1042.479879633982
27726,1032.96702937612
27751,1023.487114882984
27776,1023.057722241886
27801,1022.665989435188
27826,1025.605550770849
27851,1028.58749601058
27876,1016.445714973937
27901,1004.351041911035
27926,1016.346436329981
27951,1028.39366279234
27976,1011.016731669292
28001,993.6963566257732
28026,995.0371533317812
28051,996.4359586873164
28076,1002.328051651184
28101,1008.276585924197
28126,991.671168307731
28151,975.1206246600281
28176,974.5081374985942
28201,973.9489569655417
28226,935.0918224690323
28251,896.2864272605223
28276,891.8756983459224
28301,887.5151413789395
28326,888.498628085282
28351,889.5307193988598
28376,887.6055569653229
28401,885.7274317986391
28426,866.0082109181478
28451,846.3344599641281
28476,863.1955878597465
28501,880.100618341454
28526,912.2172399543382
28551,944.3761968129297
28576,959.8341462924375
28601,975.3328636772708
28626,986.1493050792742
28651,997.0049470462208
28676,992.730533692641
28701,988.4937535636226
28726,995.0262325752565
28751,1001.594777471069
28776,989.7388600924653
28801,977.9174412576587
28826,984.0170866069279
28851,990.1496631596124
28876,993.0231149723946
28901,995.9279306482099
28926,986.5568301912643
28951,977.2155262569697
28976,975.4874712827745
29001,973.7876454557428
29026,983.1332553667913
29051,992.5021043046835
29076,1006.183081265429
29101,1019.879147576012
29126,1009.974927308111
29151,1000.077646713044
29176,1021.52186694425
29201,1042.964877171284
29226,1025.479730456062
29251,1007.985224059663
29276,1017.666054095499
29301,1027.329374773153
29326,1015.792489670526
29351,1004.229945532713
29376,1001.080496395752
29401,997.8972385465994
29426,1000.400048926103
29451,1002.86090091641
29476,1005.848114856952
29501,1008.785220731293
29526,1002.366722059485
29551,995.8899656444703
29576,994.6455320436453
29601,993.3346910226086
29626,1005.261555629847
29651,1017.113863139869
29676,1011.572584581637
29701,1005.948599249183
29726,1014.547711752381
29751,1023.055967804352
29776,1009.575177010579
29801,995.9953800885736
29826,997.1947768261452
29851,998.28701775848
29876,1007.42465933265
29901,1016.446995424578
29926,995.7285007376242
29951,974.8865508914234
29976,977.5283721372936
30001,980.038588644238
30026,990.1421707877976
30051,1000.115487714875
30076,981.9162251919726
30101,963.5967964232264
30126,955.3222653023021
30151,946.9376669061724
30176,951.1838434292106
30201,955.3300516476813
30226,929.6167917942828
30251,903.8136626069546
30276,902.8249038111908
30301,901.7563746521362
30326,907.6249655448142
30351,913.4238850448397
30376,922.3063561161747
30401,931.1292547654957
30426,917.2880209496878
30451,903.3973136825041
30476,907.4926305542174
30501,911.548572945193
30526,916.4287831076529
30551,921.2797177600136
30576,917.234301129601
30601,913.1697079597277
30626,901.6498504225572
30651,890.1209153165638
30676,889.7496580968004
30701,889.3794222788526
30726,881.2879224459168
30751,873.2075429854348
30776,865.2864321772096
30801,857.3865407120768
30826,868.2588601527277
30851,879.1624979071092
30876,873.3599445059409
30901,867.5988083891414
30926,851.151729455748
30951,834.7561667773617
30976,838.8802974504794
31001,843.06604328883
31026,846.601898181186
31051,850.2035770773429
31076,836.4124128889828
31101,822.6858443818251
31126,814.3179127904698
31151,806.0133485577188
31176,822.0983325845114
31201,838.24545564731
31226,825.4050483046126
31251,812.6255516753224
31276,814.7886262244521
31301,817.0113831643905
31326,813.5692565544887
31351,810.1855840127981
31376,795.5549466138024
31401,780.9815349604194
31426,787.2140600914948
31451,793.5025826455844
31476,787.2537945468188
31501,781.0597755484692
31526,788.8004945541612
31551,796.5947543376707
31576,788.7010733444857
31601,780.8597048065201
31626,783.5162465597892
31651,786.2238724456796
31676,776.5323731828051
31701,766.8907297299534
31726,767.7445399231399
31751,768.6469776037511
31776,738.2587926185447
31801,707.9180067981645
31826,708.6764443842872
31851,709.4810528126377
31876,692.5869674059311
31901,675.7378245188544
31926,670.0947159598413
31951,664.4953215978596
31976,665.2353742288956
