Age,Thickness,time
-13317.7531053105,720.341744241839,13.3177531053105
-13315.2542754275,721.00650047521,13.3152542754275
-13312.7554455446,721.673487731319,13.3127554455446
-13310.2566156616,722.34271726052,13.3102566156616
-13307.7577857786,723.014200388939,13.3077577857786
-13305.2589558956,723.687948519111,13.3052589558956
-13302.7601260126,724.363973130623,13.3027601260126
-13300.2612961296,725.042285780769,13.3002612961296
-13297.7624662466,724.459810866775,13.2977624662466
-13295.2636363636,723.790472019101,13.2952636363636
-13292.7648064806,723.121358471205,13.2927648064806
-13290.2659765977,722.45247010935,13.2902659765977
-13287.7671467147,721.783806819881,13.2877671467147
-13285.2683168317,721.115368489214,13.2852683168317
-13282.7694869487,720.447155003844,13.2827694869487
-13280.2706570657,719.779166250342,13.2802706570657
-13277.7718271827,719.111402115355,13.2777718271827
-13275.2729972997,718.443862485607,13.2752729972997
-13272.7741674167,717.776547247897,13.2727741674167
-13270.2753375338,717.109456289101,13.2702753375338
-13267.7765076508,716.44258949617,13.2677765076508
-13265.2776777678,715.775946756132,13.2652776777678
-13262.7788478848,715.109527956091,13.2627788478848
-13260.2800180018,714.443332983226,13.2602800180018
-13257.7811881188,713.777361724793,13.2577811881188
-13255.2823582358,713.11161406812,13.2552823582358
-13252.7835283528,712.446089900617,13.2527835283528
-13250.2846984698,711.780789109765,13.2502846984698
-13247.7858685869,711.115711583119,13.2477858685869
-13245.2870387039,710.450857208317,13.2452870387039
-13242.7882088209,709.786225873063,13.2427882088209
-13240.2893789379,709.121817465142,13.2402893789379
-13237.7905490549,708.457631872415,13.2377905490549
-13235.2917191719,707.793668982814,13.2352917191719
-13232.7928892889,707.12992868435,13.2327928892889
-13230.2940594059,706.466410865106,13.2302940594059
-13227.795229523,705.803115413242,13.227795229523
-13225.29639964,705.140042216992,13.22529639964
-13222.797569757,704.766798374586,13.222797569757
-13220.298739874,705.305185961261,13.220298739874
-13217.799909991,705.843393236808,13.217799909991
-13215.301080108,706.381420291793,13.215301080108
-13212.802250225,706.919267216724,13.212802250225
-13210.303420342,707.456934102044,13.210303420342
-13207.804590459,707.994421038139,13.207804590459
-13205.3057605761,708.531728115335,13.2053057605761
-13202.8069306931,709.068855423893,13.2028069306931
-13200.3081008101,709.605803054018,13.2003081008101
-13197.8092709271,710.142571095855,13.1978092709271
-13195.3104410441,710.679159639483,13.1953104410441
-13192.8116111611,711.215568774929,13.1928116111611
-13190.3127812781,711.751798592154,13.1903127812781
