time,ice5g
8701,103.9857393882758
8726,108.8757752898703
8751,113.729831374177
8776,109.7666326292846
8801,105.7735115171464
8826,101.8975017420769
8851,97.9976270498032
8876,105.3093045502765
8901,112.6031745835874
8926,113.2580368272334
8951,113.901149053758
8976,123.3198437251156
9001,132.7328457825415
9026,127.7418626876927
9051,122.7466763848907
9076,119.9059978934545
9101,117.058388853884
9126,122.9867893330216
9151,128.9055319238442
9176,139.8534272315505
9201,150.7889373107611
9226,151.0543300236307
9251,151.3046101678242
9276,143.4741352327875
9301,135.6258203888934
9326,138.126660475218
9351,140.6069333125041
9376,145.3693548993654
9401,150.1084818970077
9426,147.0466817534655
9451,143.9588596805237
9476,146.1718362419687
9501,148.3560636139452
9526,148.6395212053659
9551,148.8993131161738
9576,149.8616110815454
9601,150.812537043717
9626,149.4541581726918
9651,148.0967009758794
9676,148.186362084926
9701,148.2892385455987
9726,156.6197610163604
9751,164.975792516161
9776,163.7151462710102
9801,162.4923027323109
9826,165.633558117589
9851,168.8249098867318
9876,167.17633558245
9901,165.5901513394456
9926,172.1367828368878
9951,178.7580980730204
9976,179.7000447147903
10001,180.7289685871861
10026,182.2797720718036
10051,183.9117625998742
10076,187.773773189838
10101,191.6944874813165
10126,206.4630372503881
10151,221.2678073790355
10176,215.5048441572499
10201,209.7556179531007
10226,218.2653800457234
10251,226.766395814044
10276,229.34321943604
10301,231.8888133917953
10326,231.9438513623427
10351,231.9451763247106
10376,228.1374171462861
10401,224.2534616177431
10426,228.7783618464572
10451,233.2045823831143
10476,240.4009811426243
10501,247.4762172472706
10526,238.8731737473433
10551,230.1634492324605
10576,239.0839581011373
10601,247.9463898455709
10626,250.870842260064
10651,253.7858214410262
10676,258.0116741474595
10701,262.2766575110746
10726,275.1013672555725
10751,288.0138115479644
10776,287.3578193006788
10801,286.838165492
10826,284.8950972950504
10851,283.1369714274202
10876,280.8680649379957
10901,278.8327046686032
10926,282.3833767984759
10951,286.216199039093
10976,288.483408604989
11001,291.0813715030542
11026,305.5430266253147
11051,320.3187840662678
11076,310.6013435889767
11101,301.1211178336349
11126,312.2883700616156
11151,323.6159494148018
11176,335.4974270327039
11201,347.4623441790678
11226,360.3362869312863
11251,373.2167816152237
11276,379.0091404471031
11301,384.731163613958
11326,376.6639342844883
11351,368.4494816932506
11376,367.8256309237481
11401,366.9776692957341
11426,370.0432974103623
11451,372.8079270697359
11476,409.2182895888619
11501,445.2507668015784
11526,465.6154893363925
11551,485.5981331307863
11576,487.5175408835375
11601,489.1177801997434
11626,483.0860522873482
11651,476.7980662422824
11676,493.9020938206963
11701,510.8127735703139
11726,514.1690975687328
11751,517.3949840422308
11776,508.5694748613447
11801,499.6764384594124
11826,493.1954146363688
11851,486.7097738961538
11876,505.1638328085627
11901,523.6761851076751
11926,526.2937332437963
11951,529.0324850704957
11976,518.8194426239581
12001,508.790513670251
12026,506.3125922918636
12051,504.0327870111286
12076,510.7198296008826
12101,517.5738443600964
12126,528.035378827729
12151,538.6327415366291
12176,534.8058576140081
12201,531.0836580044611
12226,534.5068147292976
12251,538.0035118390157
12276,532.7738736325863
12301,527.5866318828462
12326,533.9466129692173
12351,540.3178465840847
12376,554.8930445831089
12401,569.4483511824371
12426,563.6634923375212
12451,557.8275981647166
12476,575.8299232627271
12501,593.7500693779987
12526,576.2960480667731
12551,558.7553544628656
12576,550.7863760721766
12601,542.7508331752139
12626,535.0907946030627
12651,527.3842993110452
12676,521.8014758817751
12701,516.192303519047
12726,513.8789506398257
12751,511.5593566135545
12776,522.0600184906009
12801,532.574547007005
12826,541.3849363044427
12851,550.2293000276458
12876,554.6535377117051
12901,559.1318576079374
12926,575.3387169323598
12951,591.6197662553633
12976,578.896053652768
13001,566.2666385796285
13026,570.5856670197678
13051,574.9941865340213
13076,561.0456574185762
13101,547.1588146688781
13126,551.3203783424916
13151,555.5158236734858
13176,549.0748798399225
13201,542.640012955373
13226,543.2535646510582
13251,543.845388587391
13276,548.7217317890064
13301,553.5485425229017
13326,547.2235350292571
13351,540.8211903595258
13376,550.3121588611558
13401,559.6979854783325
13426,572.1328774013392
13451,584.4348227315255
13476,593.5658145495345
13501,602.5360556015456
13526,589.0202766336992
13551,575.3681226647658
13576,569.3921342690405
13601,563.3523142570677
13626,576.293591588073
13651,589.2435806876706
13676,580.2057914163016
13701,571.2492572983645
13726,568.1704491980383
13751,565.2454396359836
13776,571.2948040415534
13801,577.5705103702342
13826,595.0532087407888
13851,612.8347924192941
13876,624.9033239678226
13901,637.343284209142
13926,635.0704220098033
13951,633.2415318880953
13976,616.6283577312751
14001,600.5316980271751
14026,604.4107523518892
14051,608.7804149862212
14076,611.5662239339258
14101,614.7258566189887
14126,617.4808958588105
14151,620.4929742637316
14176,622.5516597132705
14201,624.7505997556488
14226,631.927571400733
14251,639.1280130663976
14276,643.7014428392215
14301,648.1815580603665
14326,660.5742452841658
14351,672.7568333840268
14376,664.9422479105449
14401,656.8007787408656
14426,662.9625414768449
14451,668.6806359443675
14476,676.2007495260073
14501,683.1604113522055
14526,702.7687587633496
14551,721.8056830401516
14576,762.2032932478527
14601,802.1161847463247
14626,828.6272616116651
14651,854.7403241928881
14676,839.3133006244724
14701,823.5749671970526
14726,839.1057665885662
14751,854.411960546188
14776,848.0801593676714
14801,841.6104571803758
14826,848.0066543333153
14851,854.3516549025881
14876,865.2969704381582
14901,876.2777938151744
14926,872.5049643789129
14951,868.8543472092099
14976,869.8334488767351
15001,871.0214666158505
15026,871.2988161154733
15051,871.8113288017935
15076,876.432358703221
15101,881.2589909662912
15126,887.7164949714171
15151,894.3500405131308
15176,871.047806506464
15201,847.8920532113319
15226,873.3976782372777
15251,899.0202231497034
15276,896.2319216358735
15301,893.5309791834696
15326,904.2950784543037
15351,915.1169759615092
15376,931.4540805057304
15401,947.819422461268
15426,940.4373998320891
15451,933.0540537891724
15476,924.2145541270517
15501,915.3441703385807
15526,942.5753477410266
15551,969.7570430844125
15576,967.6520065102885
15601,965.4890097535605
15626,941.0870469411843
15651,916.6186458226609
15676,926.49675738748
15701,936.2999525226087
15726,935.3676236985202
15751,934.3519003211981
15776,939.296752459217
15801,944.1497319204589
15826,941.1303307612761
15851,938.0105788017731
15876,969.0594220521447
15901,999.9994363786516
15926,981.7206847802756
15951,963.3246261344915
15976,967.9918230458592
16001,972.5332349131627
16026,959.8102599290423
16051,946.9653931614687
16076,955.8950480850484
16101,964.7181244690177
16126,959.6178009230767
16151,954.4262120813687
16176,955.9192485926327
16201,957.336333051974
16226,945.0046490483852
16251,932.6123262367164
16276,935.7195590026391
16301,938.7814662043256
16326,950.7340131799239
16351,962.656547835129
16376,956.1240894422333
16401,949.5769319727876
16426,946.9108664896513
16451,944.2454151738086
16476,933.811965765306
16501,923.3944436823735
16526,921.6393006332727
16551,919.9070554432943
16576,942.9661992538303
16601,966.0475103291429
16626,957.3255229480915
16651,948.6249722374714
16676,936.4893733970559
16701,924.3744806327276
16726,924.6643568665957
16751,924.9742085822058
16776,925.7356854202677
16801,926.5164071457264
16826,934.6602624054019
16851,942.8226319581297
16876,939.9147671011
16901,937.0246859427772
16926,941.2082671713935
16951,945.4089015043714
16976,960.2825921122932
17001,975.1726052258928
17026,963.005563200834
17051,950.853690090831
17076,938.8602188466442
17101,926.8803724604458
17126,926.1457672886326
17151,925.4232429177398
17176,944.1526995239217
17201,962.8926928739569
17226,952.2654351633397
17251,941.6471701395085
17276,949.325758144265
17301,957.0117947787402
17326,968.1606275174549
17351,979.3153648288213
17376,983.9950106160755
17401,988.679016918913
17426,995.670691377504
17451,1002.665182294611
17476,991.8051002092476
17501,980.9462905253314
17526,992.1207430463101
17551,1003.294923911669
17576,993.8753490538363
17601,984.4539584833174
17626,978.1980897160461
17651,971.9388611790201
17676,982.9560983589848
17701,993.9684317121278
17726,1000.366929872509
17751,1006.758980149
17776,1009.687691010014
17801,1012.608409930072
17826,1009.184145791704
17851,1005.750345655312
17876,1004.898327119655
17901,1004.035228528906
17926,996.5360488070093
17951,989.0242449729539
17976,975.7388458264464
18001,962.4392785243074
18026,976.3419510188068
18051,990.2302367401829
18076,980.1998115713035
18101,970.1560045206378
18126,978.0999404456016
18151,986.0314993801168
18176,995.6792435213792
18201,1005.315615563529
18226,994.0603959546085
18251,982.7948091379127
18276,979.7276413788672
18301,976.6511113033844
18326,989.2622641001755
18351,1001.865059471866
18376,994.011292804379
18401,986.1501736031281
18426,999.0189213321148
18451,1011.881321418675
18476,1005.29720410379
18501,998.7077440378154
18526,1008.097996368052
18551,1017.483910838535
18576,1019.809745909529
18601,1022.132248012108
18626,1019.987765233827
18651,1017.840954378467
18676,1004.603934486061
18701,991.3655914079134
18726,1003.32729896614
18751,1015.288688229962
18776,1024.802176997051
18801,1034.316352361072
18826,1012.15062132302
18851,989.9865817732372
18876,1000.513866457127
18901,1011.043847520623
18926,1004.872449811293
18951,998.7047533729071
18976,993.4052905268981
19001,988.1105338356227
19026,987.2850074773301
19051,986.46445632849
19076,991.2648694847703
19101,996.0698476569077
19126,1017.439758366912
19151,1038.813823899176
19176,1011.230146196951
19201,983.6502131233897
19226,985.4508353576672
19251,987.2547920270135
19276,1010.950634887316
19301,1034.64940198909
19326,1023.069668308514
19351,1011.492448675815
19376,1023.390349619112
19401,1035.29035441669
19426,1030.055665435767
19451,1024.822670115528
19476,1025.783377468817
19501,1026.745368289194
19526,1020.07617357728
19551,1013.407852138859
19576,1021.860721702999
19601,1030.314054347036
19626,1026.671226713476
19651,1023.028451966216
19676,1036.234107585854
19701,1049.439405898196
19726,1054.147848028099
19751,1058.85552265711
19776,1061.258145019727
19801,1063.659589687856
19826,1050.21910384236
19851,1036.777030108781
19876,1042.629830615712
19901,1048.480633040964
19926,1064.841595776197
19951,1081.200150236153
19976,1055.074622432312
20001,1028.946276161124
20026,1014.623341465708
20051,1000.297327011614
20076,1011.889067151682
20101,1023.477603692919
20126,1030.886730315724
20151,1038.292529499545
20176,1036.190610690903
20201,1034.085240603126
20226,1042.920735742478
20251,1051.752655762541
20276,1049.060540399721
20301,1046.364726077459
20326,1050.433384902495
20351,1054.498220927938
20376,1076.847804604045
20401,1099.193441640405
20426,1075.453476742868
20451,1051.709441365431
20476,1059.786374011988
20501,1067.859112338492
20526,1052.454782799948
20551,1037.0461351012
20576,1050.290098201671
20601,1063.529619301784
20626,1068.556352661707
20651,1073.578520181118
20676,1057.283323004434
20701,1040.983436147086
20726,1045.127504748743
20751,1049.266759829584
20776,1054.697184283179
20801,1060.122671375804
20826,1050.278631382223
20851,1040.42953018752
20876,1054.768142393008
20901,1069.101569557221
20926,1056.212808673522
20951,1043.318738908395
20976,1037.331537347876
21001,1031.338903068207
21026,1045.069499009827
21051,1058.794775286142
21076,1063.298579087287
21101,1067.797394953027
21126,1079.49163771301
21151,1091.181224267487
21176,1079.249503877196
21201,1067.313459011299
21226,1072.797858029317
21251,1078.27826430163
21276,1065.178201364262
21301,1052.074477411089
21326,1044.871462458112
21351,1037.665118219229
21376,1051.912352474191
21401,1066.156589173147
21426,1052.461028198014
21451,1038.762801396774
21476,1041.190632315302
21501,1043.616129137624
21526,1037.399158971049
21551,1031.180186438166
21576,1030.863581554979
21601,1030.545306035384
21626,1039.009829481264
21651,1047.473014020636
21676,1050.462836305278
21701,1053.451651413313
21726,1061.623804464272
21751,1069.795282068523
21776,1062.701722285853
21801,1055.607818786375
21826,1054.41794158609
21851,1053.228052398897
21876,1063.41471045397
21901,1073.601688252033
21926,1062.620419701821
21951,1051.639802624501
21976,1053.764456000772
22001,1055.890092577933
22026,1071.84132282335
22051,1087.793682634354
22076,1055.361486595522
22101,1022.930395376982
22126,1022.757511967939
22151,1022.585708633892
22176,1041.279625289705
22201,1059.97459727522
22226,1051.165661172637
22251,1042.357755654459
22276,1032.542833492981
22301,1022.728917170612
22326,1038.548880629032
22351,1054.369825181267
22376,1052.191116042919
22401,1050.013363253088
22426,1059.50095776194
22451,1068.989483874014
22476,1064.942461163027
22501,1060.896345309967
22526,1050.802914811837
22551,1040.710366426338
22576,1030.906697739409
22601,1021.103886419814
22626,1002.373611378679
22651,983.6441689595817
22676,1014.885274604887
22701,1046.127188126935
22726,1068.44158843685
22751,1090.756771878213
22776,1069.87123229018
22801,1048.986451088299
22826,1073.319979398231
22851,1097.654241349017
22876,1096.788353191564
22901,1095.923173929671
22926,1098.370805714451
22951,1100.819121649495
22976,1099.52397990051
23001,1098.229497555536
23026,1104.135894380219
23051,1110.042832506895
23076,1096.509537591231
23101,1082.976579698269
23126,1091.764628478928
23151,1100.552810002997
23176,1107.468957400006
23201,1114.385033261132
23226,1105.028372786508
23251,1095.671436496709
23276,1096.394470802666
23301,1097.117025014154
23326,1084.014518979306
23351,1070.911328570697
23376,1078.112053729132
23401,1085.311890234514
23426,1094.094790719431
23451,1102.876598272002
23476,1100.280817388356
23501,1097.683739293073
23526,1101.709490894028
23551,1105.733741004053
23576,1113.068502007263
23601,1120.40155724025
23626,1113.044296675382
23651,1105.685126060999
23676,1088.819614624051
23701,1071.951988858297
23726,1085.323192275823
23751,1098.69207708525
23776,1096.938018321062
23801,1095.181436669482
23826,1096.590339535331
23851,1097.996515234495
23876,1093.783667434863
23901,1089.567888189253
23926,1082.46897577214
23951,1075.366927629757
23976,1088.422338723616
24001,1101.474409818001
24026,1110.634993750763
24051,1119.792529518567
24076,1102.738485787665
24101,1085.682143687316
24126,1097.280868994777
24151,1108.878045728301
24176,1112.121759986591
24201,1115.364675466455
24226,1112.990972873181
24251,1110.61722129699
24276,1119.332179041274
24301,1128.047837598151
24326,1101.915366876233
24351,1075.784346762418
24376,1076.872093241023
24401,1077.962040123242
24426,1087.982871023055
24451,1098.006652121992
24476,1109.329803131453
24501,1120.656654135548
24526,1108.946783344994
24551,1097.241362344583
24576,1088.708875576539
24601,1080.181588394148
24626,1097.724776947376
24651,1115.273914881768
24676,1107.484500739338
24701,1099.701785773582
24726,1092.358159820136
24751,1085.021982838873
24776,1102.462486166115
24801,1119.91118826105
24826,1130.600229994617
24851,1141.298220291388
24876,1105.491925737162
24901,1069.69532954165
24926,1084.742564293382
24951,1099.800247199338
24976,1100.756265186463
25001,1101.723481104819
25026,1118.110477462912
25051,1134.507617410097
25076,1137.665082983552
25101,1140.829972410547
25126,1132.768537438377
25151,1124.711806584195
25176,1118.530484711047
25201,1112.351147220337
25226,1127.485171179796
25251,1142.618459786141
25276,1137.30094611185
25301,1131.979977348893
25326,1119.021929726912
25351,1106.057707280713
25376,1106.334408237567
25401,1106.60221463465
25426,1125.724418891699
25451,1144.835008853426
25476,1111.946827126929
25501,1079.044311369558
25526,1090.479635336085
25551,1101.897905536186
25576,1088.09689072564
25601,1074.276102413117
25626,1081.458907707762
25651,1088.619219764879
25676,1094.747643861634
25701,1100.850854985309
25726,1095.263089945315
25751,1089.647392196689
25776,1087.890536312593
25801,1086.103027984313
25826,1082.69945257184
25851,1079.262504979632
25876,1086.303188828373
25901,1093.307780761827
25926,1105.315095187507
25951,1117.283597962349
25976,1143.324417189386
26001,1169.323705049551
26026,1151.35892600005
26051,1133.35179894363
26076,1120.486973185388
26101,1107.580739521257
26126,1101.689811987157
26151,1095.758416648199
26176,1097.85130239536
26201,1099.904660438693
26226,1110.703264565646
26251,1121.463281089801
26276,1119.36873690451
26301,1117.236545217451
26326,1104.266802632092
26351,1091.260352645996
26376,1100.106422162364
26401,1108.916724379024
26426,1101.563171665568
26451,1094.174791753437
26476,1079.695810707739
26501,1065.182942564396
26526,1084.621832487302
26551,1104.027775413593
26576,1102.808529354745
26601,1101.557276400312
26626,1077.089684934479
26651,1052.591026674092
26676,1055.134707776934
26701,1057.648262186253
26726,1068.052433813732
26751,1078.427418848717
26776,1075.525229246679
26801,1072.594793153177
26826,1067.188495970731
26851,1061.754892397852
26876,1074.295074896803
26901,1086.808891106352
26926,1090.0804924022
26951,1093.326667509676
26976,1094.243806810593
27001,1095.136460025428
27026,1079.444546735958
27051,1063.729210355042
27076,1053.607233293802
27101,1043.463009578428
27126,1018.464614560296
27151,993.4451493253401
27176,981.509655207969
27201,969.5542673110854
27226,951.8193746815857
27251,934.0657647098844
27276,928.9664637925072
27301,923.8496219702397
27326,907.0514241389243
27351,890.2368618400288
27376,957.7934411584814
27401,1025.334832446665
27426,1030.795477847529
27451,1036.242111655436
27476,1035.627112958692
27501,1034.999279106301
27526,1033.351163461861
27551,1031.691389099083
27576,1043.845022248846
27601,1055.988173117584
27626,1044.648618299033
27651,1033.299757636767
27676,1036.630687237427
27701,1039.953487431683
27726,1030.164293322438
27751,1020.368146244101
27776,1019.637948110845
27801,1018.901973445808
27826,1021.472924991405
27851,1024.039276442531
27876,1011.337088212678
27901,998.6314763256646
27926,1010.115865521535
27951,1021.598007497555
27976,1003.41346473782
28001,985.2278511951969
28026,985.7623962473619
28051,986.2970128368158
28076,991.296410735055
28101,996.2969909973497
28126,978.5465223086342
28151,960.7983468107403
28176,959.0375726186837
28201,957.2802024442153
28226,916.9334572499324
28251,876.5912269000048
28276,870.8152618383707
28301,865.0449224478582
28326,864.6089483757282
28351,864.1797108014867
28376,860.7336605733431
28401,857.2954576698545
28426,835.8650350926567
28451,814.4435706668805
28476,829.7528895258741
28501,845.0722773630558
28526,875.6668173969712
28551,906.2725372358411
28576,920.0414097156536
28601,933.8225728271875
28626,942.8644176671249
28651,951.9196639655501
28676,945.7243393306846
28701,939.5435269810744
28726,944.1781557771502
28751,948.8284076852474
28776,934.9181957898256
28801,921.0247178331916
28826,925.1491516404765
28851,929.2914302133158
28876,930.1399944413313
28901,931.0075142616678
28926,919.5101168684265
28951,908.0327858942725
28976,904.208340655171
29001,900.4050726627174
29026,907.711934683454
29051,915.0411621616323
29076,926.7135342979361
29101,938.4095315354108
29126,926.368962112415
29151,914.3532774343192
29176,933.9001977883704
29201,953.4732625310513
29226,933.9037471162642
29251,914.3616357338364
29276,922.2085042714884
29301,930.0840364852295
29326,916.676125261415
29351,903.2981373574186
29376,898.4469963734495
29401,893.6270383530285
29426,894.5990922897787
29451,895.6035888338057
29476,897.2171777241501
29501,898.8644688655012
29526,891.1857684256147
29551,883.5420298804642
29576,881.262067285791
29601,879.0183262295833
29626,890.2038996080455
29651,901.4269541687027
29676,895.2635172388473
29701,889.138821134916
29726,897.4539936081718
29751,905.8091665510807
29776,892.1722079535293
29801,878.5765094693604
29826,879.9992187670136
29851,881.4644478217785
29876,891.1811102752779
29901,900.9415521296186
29926,880.9373724928122
29951,860.9782319005768
29976,864.825581758284
30001,868.7192302834707
30026,880.4357102922672
30051,892.1977185846141
30076,875.7789570710631
30101,859.4030795454079
30126,853.2931173896931
30151,847.2233949262186
30176,854.0090331643212
30201,860.8322667990093
30226,837.7387379893081
30251,814.6801602805371
30276,816.7120779220219
30301,818.7763023687825
30326,827.9277554583966
30351,837.1088710576313
30376,849.4864365631271
30401,861.8910202825891
30426,851.5685133397405
30451,841.2703803152033
30476,849.1399264521909
30501,857.0312022118349
30526,865.8069153220715
30551,874.6017137593096
30576,874.4859666594945
30601,874.3866605910264
30626,866.81421448279
30651,859.2555651102449
30676,862.9417787104949
30701,866.6391447507812
30726,862.5700722014018
30751,858.5095077964041
30776,854.6001343672552
30801,850.696624786833
30826,865.6623091948212
30851,880.6312131558818
30876,878.7534319447915
30901,876.8762259911183
30926,864.1978996999858
30951,851.5175043706161
30976,859.4264298942202
31001,867.3306421000389
31026,874.5090769997413
31051,881.6817247448698
31076,871.2801657858208
31101,860.8731955207228
31126,855.7891861077148
31151,850.7001412371828
31176,870.0870953133654
31201,889.4693897805483
31226,879.614201766316
31251,869.7547299916087
31276,874.8676802272635
31301,879.9767225509679
31326,879.3218457152253
31351,878.663436816058
31376,866.6252904135036
31401,854.5839877960486
31426,863.4204388855829
31451,872.2541096087415
31476,868.4127497119172
31501,864.5689852972417
31526,874.6914872804944
31551,884.8119605944211
31576,879.0900454409465
31601,873.3664774666705
31626,878.1538080843171
31651,882.939861729687
31676,875.196393128467
31701,867.4520234034956
31726,870.2193039674958
31751,872.9860592562693
31776,844.2153867286972
31801,815.4445647744232
31826,817.9228618245036
31851,820.4013852964072
31876,805.0237056819425
31901,789.6466283378254
31926,785.5027295732496
31951,781.3598089275462
31976,783.5542734139132
32001,785.7500918653385
