time,deltaO,
0,-35.19
0.05,-35.19
0.05,-34.83
0.1,-34.83
0.1,-35.05
0.15,-35.05
0.15,-35.45
0.2,-35.45
0.2,-35.42
0.25,-35.42
0.25,-35.63
0.3,-35.63
0.3,-35.8
0.35,-35.8
0.35,-35.62
0.4,-35.62
0.4,-35.48
0.45,-35.48
0.45,-35.36
0.5,-35.36
0.5,-35.41
0.55,-35.41
0.55,-35.1
0.6,-35.1
0.6,-35.27
0.65,-35.27
0.65,-35.67
0.7000000000000001,-35.67
0.7000000000000001,-35.33
0.75,-35.33
0.75,-35.38
0.8,-35.38
0.8,-35.63
0.85,-35.63
0.85,-35.49
0.9,-35.49
0.9,-35.3
0.9500000000000001,-35.3
0.9500000000000001,-35.66
1,-35.66
1,-35.01
1.05,-35.01
1.05,-35.09
1.1,-35.09
1.1,-35.58
1.15,-35.58
1.15,-35.51
1.2,-35.51
1.2,-35.34
1.25,-35.34
1.25,-35.27
1.3,-35.27
1.3,-35.26
1.35,-35.26
1.35,-35.09
1.4,-35.09
1.4,-35.2
1.45,-35.2
1.45,-35.09
1.5,-35.09
1.5,-35.68
1.55,-35.68
1.55,-35.42
1.6,-35.42
1.6,-34.84
1.65,-34.84
1.65,-35.68
1.7,-35.68
1.7,-35.22
1.75,-35.22
1.75,-35.72
1.8,-35.72
1.8,-35.43
1.85,-35.43
1.85,-35.19
1.9,-35.19
1.9,-34.66
1.95,-34.66
1.95,-35.03
2,-35.03
2,-35
2.05,-35
2.05,-35.12
2.1,-35.12
2.1,-35.19
2.15,-35.19
2.15,-35.6
2.2,-35.6
2.2,-35.33
2.25,-35.33
2.25,-34.77
2.3,-34.77
2.3,-34.99
2.35,-34.99
2.35,-35.1
2.4,-35.1
2.4,-34.93
2.45,-34.93
2.45,-35.65
2.5,-35.65
2.5,-35.25
2.55,-35.25
2.55,-35.11
2.6,-35.11
2.6,-35.29
2.65,-35.29
2.65,-35.32
2.7,-35.32
2.7,-35.19
2.75,-35.19
2.75,-34.86
2.8,-34.86
2.8,-34.96
2.85,-34.96
2.85,-35.14
2.9,-35.14
2.9,-35.03
2.95,-35.03
2.95,-34.64
3,-34.64
3,-34.98
3.05,-34.98
3.05,-35.19
3.1,-35.19
3.1,-34.91
3.15,-34.91
3.15,-35.02
3.2,-35.02
3.2,-35.17
3.25,-35.17
3.25,-35.08
3.3,-35.08
3.3,-35.15
3.35,-35.15
3.35,-34.91
3.4,-34.91
3.4,-34.81
3.45,-34.81
3.45,-35.07
3.5,-35.07
3.5,-35
3.55,-35
3.55,-34.96
3.6,-34.96
3.6,-35.13
3.65,-35.13
3.65,-34.49
3.7,-34.49
3.7,-34.63
3.75,-34.63
3.75,-35.06
3.8,-35.06
3.8,-35.05
3.85,-35.05
3.85,-35.21
3.9,-35.21
3.9,-35.11
3.95,-35.11
3.95,-35.07
4,-35.07
4,-34.73
4.05,-34.73
4.05,-35.02
4.1,-35.02
4.1,-35.25
4.15,-35.25
4.15,-34.96
4.2,-34.96
4.2,-34.65
4.25,-34.65
4.25,-35.19
4.3,-35.19
4.3,-34.65
4.350000000000001,-34.65
4.350000000000001,-35.1
4.4,-35.1
4.4,-34.99
4.45,-34.99
4.45,-34.65
4.5,-34.65
4.5,-35
4.55,-35
4.55,-34.45
4.600000000000001,-34.45
4.600000000000001,-34.87
4.65,-34.87
4.65,-35.05
4.7,-35.05
4.7,-34.78
4.75,-34.78
4.75,-34.6
4.8,-34.6
4.8,-34.85
4.850000000000001,-34.85
4.850000000000001,-34.74
4.9,-34.74
4.9,-34.4
4.95,-34.4
4.95,-34.72
5,-34.72
5,-34.76
5.05,-34.76
5.05,-34.65
5.100000000000001,-34.65
5.100000000000001,-34.98
5.15,-34.98
5.15,-34.41
5.2,-34.41
5.2,-34.68
5.25,-34.68
5.25,-35.09
5.3,-35.09
5.3,-34.97
5.350000000000001,-34.97
5.350000000000001,-35.02
5.4,-35.02
5.4,-34.64
5.45,-34.64
5.45,-34.56
5.5,-34.56
5.5,-34.51
5.55,-34.51
5.55,-34.82
5.600000000000001,-34.82
5.600000000000001,-34.63
5.65,-34.63
5.65,-35.09
5.7,-35.09
5.7,-34.75
5.75,-34.75
5.75,-34.62
5.8,-34.62
5.8,-34.82
5.850000000000001,-34.82
5.850000000000001,-34.22
5.9,-34.22
5.9,-34.73
5.95,-34.73
5.95,-34.96
6,-34.96
6,-34.93
6.05,-34.93
6.05,-34.83
6.100000000000001,-34.83
6.100000000000001,-34.4
6.15,-34.4
