time,pico
6876,27.65442501051051
6901,31.22305670489734
6926,29.06205666665727
6951,26.92469555958766
6976,29.9891135944087
7001,33.08110276589795
7026,32.17565180760165
7051,31.29579967339227
7076,33.31348722399137
7101,35.34935078935242
7126,35.96185283212034
7151,36.58510808032475
7176,34.0521876373807
7201,31.52259759054711
7226,36.3255398118913
7251,41.12438962002133
7276,38.43873972027548
7301,35.74157459799011
7326,32.4540523954254
7351,29.14759216099544
7376,29.26926520849851
7401,29.36457741481081
7426,31.29899134776994
7451,33.19962163021294
7476,35.92545253709241
7501,38.61007712369972
7526,32.19393199950375
7551,25.74276560613525
7576,27.31777749738558
7601,28.87651454089566
7626,29.85321949430475
7651,30.83239602140616
7676,31.39206949310802
7701,31.97296095993457
7726,26.9769217151028
7751,22.02084688682816
7776,25.0221534156325
7801,28.08217078242632
7826,37.68048979503966
7851,47.35626606707483
7876,42.88439409559687
7901,38.50872580497268
7926,33.37593872630381
7951,28.35810174992143
7976,36.54880589403911
8001,44.87320635226519
8026,46.43542741200459
8051,48.1296543871921
8076,62.02334901305826
8101,76.02849399560689
8126,84.5272896379563
8151,93.1169800782225
8176,86.54633053048734
8201,80.04602022190313
8226,70.7301191077032
8251,61.46400167388853
8276,64.89026010876617
8301,68.34574666526366
8326,76.85257502842008
8351,85.36807595443049
8376,82.37936260237564
8401,79.37876625440903
8426,79.08787878326271
8451,78.76455275743881
8476,82.42442356909218
8501,86.03130040900568
8526,84.40122156889474
8551,82.71140911000995
8576,94.04908772723043
8601,105.3330465004403
8626,101.7566831502935
8651,98.13261373089929
8676,100.7902801134844
8701,103.4062542015857
8726,108.2840646948918
8751,113.1261966684771
8776,109.1649176003021
8801,105.1739737871699
8826,101.3001547297309
8851,97.40268470209774
8876,104.69961442665
8901,111.9789069557716
8926,112.6295689664606
8951,113.2686075564818
8976,122.6697690226388
9001,132.0653207962621
9026,127.0791890193668
9051,122.0889150048303
9076,119.2498733328218
9101,116.4039601854344
9126,122.3205503532211
9151,128.2275398078916
9176,139.1559553949993
9201,150.0720410312536
9226,150.3345187158646
9251,150.581937211885
9276,142.7611055573703
9301,134.9224854765274
9326,137.4170605058699
9351,139.8911178711467
9376,144.6438147657964
9401,149.3732647586431
9426,146.3138421142809
9451,143.2284433303784
9476,145.4356604790271
9501,147.6141723305527
9526,147.8948488517838
9551,148.1519058393311
9576,149.1104062419518
9601,150.0575868757112
9626,148.6990758107137
9651,147.3415447416775
9676,147.4289696837061
9701,147.5296743865191
9726,155.8454176888722
9751,164.1867405168324
9776,162.9263576637746
9801,161.7038541011463
9826,164.8388581094353
9851,168.024041172977
9876,166.3769443230295
9901,164.7923262931573
9926,171.328163308847
9951,177.9387789094351
9976,178.8790184465641
10001,179.9063361476119
10026,181.4549646298856
10051,183.0848554963849
10076,186.9414788571001
10101,190.8568264239454
10126,205.6033251030626
10151,220.3860098102139
10176,214.6326977588549
10201,208.8930335574339
10226,217.3902268305542
10251,225.8785297755166
10276,228.4515861592357
10301,230.9932140367007
10326,231.0478398932878
10351,231.0484990655248
10376,227.2455745193648
10401,223.3661451107589
10426,227.8821159335421
10451,232.2990437157838
10476,239.4813116338196
10501,246.5419987140775
10526,237.9480064780607
10551,229.24702864452
10576,238.1487631326816
10601,246.9923849975491
10626,249.9072435821991
10651,252.8128625177846
10676,257.0277218108428
10701,261.2822144290661
10726,274.0839510424522
10751,286.9741939552326
10776,286.3180313939487
10801,285.799248106289
10826,283.8606718334074
10851,282.10834780838
10876,279.8477994519755
10901,277.8223763176551
10926,281.3764715834938
10951,285.214565045646
10976,287.4919192187271
11001,290.102143889321
11026,304.5604574381908
11051,319.3348946419306
11076,309.6561858804459
11101,300.2162804982477
11126,311.393649441771
11151,322.7325014889971
11176,334.6255243419417
11201,346.6027100230052
11226,359.4880940740115
11251,372.3803206775532
11276,378.1953816456476
11301,383.939964890694
11326,375.9160620143259
11351,367.744361139326
11376,367.1504632444395
11401,366.3314470753373
11426,369.4183482790347
11451,372.2028109329332
11476,408.5788716307721
11501,444.5751742529354
11526,464.9252762557066
11551,484.891395587237
11576,486.8198957062055
11601,488.4276629355148
11626,482.4134088892262
11651,476.1416717348599
11676,493.2244249393559
11701,510.1129448173552
11726,513.4670732256128
11751,516.6902180889557
11776,507.8800473968304
11801,499.0021429413717
11826,492.5324340389466
11851,486.0582411547692
11876,504.4855812752024
11901,522.9716871954649
11926,525.588313733466
11951,528.3269558528779
11976,518.1350206369934
12001,508.1283502796279
12026,505.6626178364298
12051,503.3962143767966
12076,510.0842098153547
12101,516.9401952478879
12126,527.399283898062
12151,537.9950235526222
12176,534.1897007765837
12201,530.4896900153411
12226,533.9246698242908
12251,537.4336226584473
12276,532.2301396135941
12301,527.0692906043579
12326,533.4380151974804
12351,539.8180348366304
12376,554.3892889833578
12401,568.9404991865232
12426,563.1826474803743
12451,557.3734128410738
12476,575.365039576515
12501,593.2739446646028
12526,575.862557747521
12551,558.3639602182003
12576,550.4217352671227
12601,542.4125959066994
12626,534.7780380781837
12651,527.0968620432151
12676,521.5359551022784
12701,515.9487261577816
12726,513.6523234163633
12751,511.3498948742787
12776,521.8482412139333
12801,532.3608579558144
12826,541.1725018421383
12851,550.0187123335825
12876,554.4523765202476
12901,558.9409035149258
12926,575.1408330938694
12951,591.4159216837196
12976,578.7322295055435
13001,566.1439922827125
13026,570.4793820505928
13051,574.9053239344582
13076,561.0035614404635
13101,547.1641870716785
13126,551.3459454913665
13151,555.5619280454897
13176,549.158139356739
13201,542.7604108116485
13226,543.4000084650207
13251,544.0175022712779
13276,548.9122886331083
13301,553.7568071570481
13326,547.4657146259811
13351,541.0961902662483
13376,550.5940221553441
13401,559.985258224999
13426,572.4190339717479
13451,584.7180499082806
13476,593.848789160557
13501,602.8166051548485
13526,589.330653098645
13551,575.7065564198152
13576,569.7454011329129
13601,563.7197510194171
13626,576.6457359288789
13651,589.5808758077806
13676,580.5632557239503
13701,571.6284404055918
13726,568.5645592814906
13751,565.6571327188939
13776,571.7137250252405
13801,578.000421689125
13826,595.4815262170233
13851,613.2663848984923
13876,625.3529528742419
13901,637.8169247995953
13926,635.5979511793022
13951,633.8300313046458
13976,617.3090330671065
14001,601.3127373460401
14026,605.270606058033
14051,609.7268714785038
14076,612.6092897762164
14101,615.8715302914713
14126,618.7353927124545
14151,621.8605028600441
14176,624.0373125826187
14201,626.3567955408633
14226,633.6482733404636
14251,640.9638498847984
14276,645.6561508895542
14301,650.2539761481083
14326,662.7498647580687
14351,675.0327031308912
14376,667.3449860032279
14401,659.3256441474912
14426,665.5812168716718
14451,671.3865903768433
14476,678.9829992298448
14501,686.0106354746536
14526,705.6575733819701
14551,724.7245839500503
14576,765.1106264403882
14601,805.0047456806402
14626,831.5105085211533
14651,857.6123522007307
14676,842.2324513689556
14701,826.5366354653956
14726,842.0572988405811
14751,857.3500512331315
14776,851.0352853105111
14801,844.5806124944064
14826,850.9704700236204
14851,857.3084247485006
14876,868.2395223382362
14901,879.2067212127881
14926,875.4444142500034
14951,871.8062126611854
14976,872.7933795022545
15001,873.9926551771126
15026,874.2867216414295
15051,874.8195421679861
15076,879.4582498499839
15101,884.3057166640873
15126,890.7847712779215
15151,897.4425900937274
15176,874.2136094731749
15201,851.1333981244602
15226,876.6416992542377
15251,902.2687747257194
15276,899.5306696465358
15301,896.8813439789227
15326,907.6775832918485
15351,918.5326070862103
15376,934.8951572011716
15401,951.2864968674349
15426,943.9674974305154
15451,936.6472926147642
15476,927.873058822423
15501,919.0676248349806
15526,946.3074300601486
15551,973.4971418424548
15576,971.4445670272578
15601,969.3332534472135
15626,945.0163559978723
15651,920.6320744616986
15676,930.540130749039
15701,940.3721576275622
15726,939.4839190543534
15751,938.511005750342
15776,943.4879648118409
15801,948.3716038205519
15826,945.3933389989448
15851,942.3131088025641
15876,973.3468525284877
15901,1004.269985557652
15926,986.0483141042673
15951,967.7073866321376
15976,972.3918812166135
16001,976.9484745895652
16026,964.2649836400595
16051,951.4575435687652
16076,960.3889019517298
16101,969.2118919311622
16126,964.1311729923485
16151,958.9576663682597
16176,960.4569452416771
16201,961.8790171480774
16226,949.5723241860138
16251,937.2040049751896
16276,940.3103721078071
16301,943.3706937099211
16326,955.3072821633504
16351,967.2134058045332
16376,960.6926804941397
16401,954.1570710897564
16426,951.4964985087805
16451,948.836622552072
16476,938.420972462222
16501,928.0215996276189
16526,926.2717174722219
16551,924.5451838001942
16576,947.5722161669955
16601,970.6218131634786
16626,961.9176253303053
16651,953.2352182731258
16676,941.1234173466348
16701,929.0326133424492
16726,929.3277190748767
16751,929.6430378759216
16776,930.4095256585471
16801,931.1954426561023
16826,939.3333102184715
16851,947.4898231420822
16876,944.5933282783608
16901,941.7146949221928
16926,945.8988791969246
16951,950.1001411255215
16976,964.9580021630597
17001,979.8321569967376
17026,967.6910114605471
17051,955.5649822502901
17076,943.597081571089
17101,931.6427564015275
17126,930.9162801684569
17151,930.201838628732
17176,948.9093141655487
17201,967.6272835794171
17226,957.0233233552734
17251,946.4283161918876
17276,954.1018835663021
17301,961.7828631851809
17326,972.9212673588376
17351,984.0655429606652
17376,988.7447019854017
17401,993.4281916220149
17426,1000.415763274665
17451,1007.406124722898
17476,996.5694615131858
17501,985.734047282762
17526,996.8978514536684
17551,1008.06136378757
17576,998.6629001788231
17601,989.2626039167775
17626,983.0229220852087
17651,976.7798667840472
17676,987.7865811974503
17701,998.7883813249666
17726,1005.183453133835
17751,1011.572069840523
17776,1014.502678318423
17801,1017.425290877849
17826,1014.012702126808
17851,1010.590576640999
17876,1009.74623105112
17901,1008.89080791018
17926,1001.409536599647
17951,993.9156469217581
17976,980.6570639375982
18001,967.3843217833675
18026,981.271802573583
18051,995.1449072665253
18076,985.1362246346945
18101,975.1141710559679
18126,983.0520757641846
18151,990.9776146758843
18176,1000.616681725486
18201,1010.244388128948
18226,999.0127575374254
18251,987.7707714501421
18276,984.714541398631
18301,981.6489610017379
18326,994.2468376809942
18351,1006.836369165246
18376,999.0009269454555
18401,991.1581446810387
18426,1004.01322125795
18451,1016.861962940614
18476,1010.294219512877
18501,1003.72114634127
18526,1013.103116073864
18551,1022.480761212967
18576,1024.809236283577
18601,1027.134391911074
18626,1024.999469659301
18651,1022.862233114794
18676,1009.651923631013
18701,996.4403050048747
18726,1008.38983713368
18751,1020.339065270507
18776,1029.844187564969
18801,1039.350011017831
18826,1017.224863285057
18851,995.1014218610621
18876,1005.618842533143
18901,1016.138974664382
18926,1009.983537690738
18951,1003.831817326629
18976,998.5470118268598
19001,993.2669280794407
19026,992.4491967665607
19051,991.6364549728772
19076,996.4360181611805
19101,1001.240157959262
19126,1022.583668438371
19151,1043.931342617838
19176,1016.396885531427
19201,988.8661792359559
19226,990.670670383633
19251,992.4784994128316
19276,1016.144417085761
19301,1039.813259730794
19326,1028.258080642265
19351,1016.705413616419
19376,1028.591618161428
19401,1040.479921859701
19426,1035.259987277495
19451,1030.041738939135
19476,1031.007622760488
19501,1031.974779916267
19526,1025.322525448496
19551,1018.671131405734
19576,1027.117565726537
19601,1035.564447562929
19626,1031.933830945588
19651,1028.303248934418
19676,1041.495060827205
19701,1054.686494416744
19726,1059.394169065442
19751,1064.101052501474
19776,1066.50641645782
19801,1068.910576292081
19826,1055.497238089934
19851,1042.082282856283
19876,1047.932374314489
19901,1053.780435831772
19926,1070.122391722074
19951,1086.461904762033
19976,1060.382897582524
20001,1034.301034644792
20026,1020.00631080539
20051,1005.708468229144
20076,1017.288315015507
20101,1028.864918487022
20126,1036.268520569878
20151,1043.668754759881
20176,1041.575906292261
20201,1039.479565353785
20226,1048.307148263908
20251,1057.131114125171
20276,1054.448791587033
20301,1051.76272742203
20326,1055.830642164811
20351,1059.894690702724
20376,1082.215202631953
20401,1104.531723778308
20426,1080.833755606643
20451,1057.131672074099
20476,1065.20136842417
20501,1073.266824835358
20526,1057.891413055783
20551,1042.511636759321
20576,1055.740173697542
20601,1068.964221540873
20626,1073.988109043966
20651,1079.007382874165
20676,1062.742153978626
20701,1046.472186832188
20726,1050.614550230076
20751,1054.752050799062
20776,1060.178669769565
20801,1065.600301333162
20826,1055.775926194313
20851,1045.946439070554
20876,1060.267256702108
20901,1074.582837770747
20926,1061.718206079589
20951,1048.848213247512
20976,1042.874362422435
21001,1036.89502588085
21026,1050.608401803886
21051,1064.316402967148
21076,1068.817106310435
21101,1073.312763272007
21126,1084.992668704351
21151,1096.667856133039
21176,1084.758141170949
21201,1072.844036583261
21226,1078.323402764577
21251,1083.798707698354
21276,1070.722158461894
21301,1057.641876355953
21326,1050.453112713598
21351,1043.26094457982
21376,1057.489145520762
21401,1071.71427034834
21426,1058.042656277359
21451,1044.368294471074
21476,1046.795001804666
21501,1049.219289781011
21526,1043.014365792988
21551,1036.807350825779
21576,1036.493496212449
21601,1036.177878997992
21626,1044.631402780858
21651,1053.083492340654
21676,1056.070572562181
21701,1059.056546938699
21726,1067.217753736926
21751,1075.378183068202
21776,1068.297042115021
21801,1061.215452072948
21826,1060.028664275048
21851,1058.841755766315
21876,1069.013717184044
21901,1079.185886268999
21926,1068.222383059635
21951,1057.259415895555
21976,1059.381366773286
22001,1061.504182072652
22026,1077.431126839659
22051,1093.359097865961
22076,1060.977141145494
22101,1028.5962187891
22126,1028.42364022147
22151,1028.252104122688
22176,1046.91713688341
22201,1065.583220217759
22226,1056.787879043706
22251,1047.993596548057
22276,1038.193898490316
22301,1028.395267215757
22326,1044.191011938686
22351,1059.987831549574
22376,1057.812903442158
22401,1055.639058327479
22426,1065.11269193273
22451,1074.587416635493
22476,1070.547670840853
22501,1066.509024248505
22526,1056.432611153528
22551,1046.357305365619
22576,1036.570676163705
22601,1026.785162373636
22626,1008.08624602511
22651,989.3884531932064
22676,1020.584354734727
22701,1051.781387897647
22726,1074.065034711664
22751,1096.349821251858
22776,1075.500967589857
22801,1054.65326175881
22826,1078.954448377635
22851,1103.256790932191
22876,1102.398336152756
22901,1101.541045413831
22926,1103.991922872994
22951,1106.443972477442
22976,1105.158850334566
23001,1103.87490843994
23026,1109.781249648446
23051,1115.688602438091
23076,1102.18614809521
23101,1088.684373488822
23126,1097.469417753328
23151,1106.254809909679
23176,1113.171210063052
23201,1120.087626263622
23226,1110.756457289646
23251,1101.424972518221
23276,1102.157788955866
23301,1102.889957751415
23326,1089.8181821087
23351,1076.74542697924
23376,1083.94487491167
23401,1091.143011512709
23426,1099.921279605993
23451,1108.697904523239
23476,1106.113893893855
23501,1103.527908243785
23526,1107.553781861089
23551,1111.577348613059
23576,1118.905442682564
23601,1126.230898042088
23626,1118.887722215849
23651,1111.541575834982
23676,1094.702640501395
23701,1077.860402768534
23726,1091.209045500606
23751,1104.554053988756
23776,1102.798087917393
23801,1101.03815575746
23826,1102.437309078556
23851,1103.832164466435
23876,1099.615034081275
23901,1095.393273918249
23926,1088.291065789652
23951,1081.183896038543
23976,1094.201164600287
24001,1107.213139703178
24026,1116.337670844994
24051,1125.457386604495
24076,1108.404464222719
24101,1091.347952170694
24126,1102.901203345026
24151,1114.452090561176
24176,1117.661835105563
24201,1120.870441403835
24226,1118.471000394525
24251,1116.071646851167
24276,1124.744254851522
24301,1133.418176029895
24326,1107.298630831171
24351,1081.181624522532
24376,1082.24268386789
24401,1083.307507815399
24426,1093.291231243782
24451,1103.279944986383
24476,1114.568305418657
24501,1125.862881877216
24526,1114.159069095019
24551,1102.462698051173
24576,1093.937599093633
24601,1085.421167586511
24626,1102.938669387564
24651,1120.466064351102
24676,1112.698225397776
24701,1104.941505319002
24726,1097.627864810618
24751,1090.326568888851
24776,1107.768839892037
24801,1125.224681193908
24826,1135.936922826842
24851,1146.663960470526
24876,1110.964622895041
24901,1075.281307042372
24926,1090.369888252583
24951,1105.475716897676
24976,1106.508709733304
25001,1107.560175685375
25026,1124.014931121052
25051,1140.486410932413
25076,1143.744367474594
25101,1147.014553944267
25126,1139.07967928234
25151,1131.152540099716
25176,1125.100063144797
25201,1119.050827220991
25226,1134.282411868043
25251,1149.512743098016
25276,1144.322442602589
25301,1139.126394241893
25326,1126.301872288564
25351,1113.467108021777
25376,1113.847854638202
25401,1114.213864492976
25426,1133.398412700272
25451,1152.563729697728
25476,1119.802044871066
25501,1087.016634386374
25526,1098.49029590647
25551,1109.935737320346
25576,1096.188754081795
25601,1082.409056288834
25626,1089.586658254669
25651,1096.727051217903
25676,1102.821509661557
25701,1108.874264654418
25726,1103.236677297587
25751,1097.552892041774
25776,1095.702792221152
25801,1093.802000053357
25826,1090.266659568334
25851,1086.676132287947
25876,1093.524301756754
25901,1100.312789982008
25926,1112.071741204036
25951,1123.766516734321
25976,1149.485565449148
26001,1175.135944072364
26026,1156.862557496958
26051,1138.520717737787
26076,1125.288881844946
26101,1111.993158713147
26126,1105.681179364986
26151,1099.309878722673
26176,1100.933366101691
26201,1102.502098131365
26226,1112.789097193522
26251,1123.025906851143
26276,1120.418157495676
26301,1117.76478468048
26326,1104.284375382771
26351,1090.762908570141
26376,1099.057624431915
26401,1107.315848723577
26426,1099.436211731379
26451,1091.524649113877
26476,1076.538095793283
26501,1061.524182792192
26526,1080.41788981454
26551,1099.288803101198
26576,1097.578291927075
26601,1095.84955296207
26626,1070.955868442245
26651,1046.048522076346
26676,1048.160928131387
26701,1050.264238285161
26726,1060.268779239878
26751,1070.268790238136
26776,1067.038553831573
26801,1063.808353413358
26826,1058.136167530319
26851,1052.468583580436
26876,1064.780711194763
26901,1077.102006687054
26926,1080.232665780484
26951,1083.377058696685
26976,1084.236946595754
27001,1085.115134234752
27026,1069.478418166093
27051,1053.8618719316
27076,1043.872708230578
27101,1033.903095927334
27126,1009.143116636946
27151,984.4020703079495
27176,972.763865529648
27201,961.1439752763504
27226,943.7907857990951
27251,926.4552924104564
27276,921.7900558599309
27301,917.1418969616354
27326,900.8641148225706
27351,884.6027918993482
27376,952.6142303495278
27401,1020.641509579163
27426,1026.714014051033
27451,1032.801740865973
27476,1032.86551104848
27501,1032.943885137668
27526,1032.030075622461
27551,1031.130251577546
27576,1044.047234658576
27601,1056.977584773514
27626,1046.484426741284
27651,1036.004017306575
27676,1040.20187380465
27701,1044.411860463858
27726,1035.549450258509
27751,1026.698551777905
27776,1026.917160439812
27801,1027.146662390079
27826,1030.693748515702
27851,1034.251109493297
27876,1022.577479098133
27901,1010.913505118555
27926,1023.414357365593
27951,1035.924247591829
27976,1018.823648245613
28001,1001.731468438908
28026,1003.339080720317
28051,1004.954172539573
28076,1011.033386489272
28101,1017.118843139321
28126,1000.492271174438
28151,983.8707050724082
28176,983.2133964873658
28201,982.5598569276808
28226,943.3757276184591
28251,904.1941304970983
28276,899.5222743294595
28301,894.8517135121856
28326,895.5017863174891
28351,896.1519176356611
28376,893.7820541693004
28401,891.411012378312
28426,871.0653471852978
28451,850.7172668301597
28476,867.0307192777962
28501,883.3405197258123
28526,914.8870067619961
28551,946.4286049610636
28576,961.1421301517694
28601,975.8495296678628
28626,985.8053588527119
28651,995.7538255254518
28676,990.4533542607993
28701,985.1442836465415
28726,990.6096912591208
28751,996.0652626845985
28776,982.9624223924993
28801,969.8485090758029
28826,974.6957309744106
28851,979.5306430109243
28876,981.0456266614042
28901,982.5470636122938
28926,971.6690307036937
28951,960.7762142580069
28976,957.4884743597536
29001,954.184714104804
29026,961.9358906173439
29051,969.671553861214
29076,981.706240684405
29101,993.7275311387546
29126,982.0123524847595
29151,970.2858943617524
29176,990.0376075256031
29201,1009.780158120271
29226,990.4057337864461
29251,971.0242637832681
29276,978.9555030817988
29301,986.8818136108043
29326,973.5244270563571
29351,960.164228632214
29376,955.2854509711718
29401,950.4059783402629
29426,951.278173720169
29451,952.1517910300367
29476,953.6030191728574
29501,955.057786145469
29526,947.1712805352875
29551,939.290430654726
29576,936.7362516446585
29601,934.1898452640398
29626,945.0240529968203
29651,955.8681502588784
29676,949.3254992945548
29701,942.7948547593377
29726,950.6555364300618
29751,958.5303414297216
29776,944.4215883780435
29801,930.3290755551293
29826,931.2072531908914
29851,932.1037879552467
29876,941.2153472544549
29901,950.3473805820852
29926,929.7379454413273
29951,909.1511012288206
29976,912.3120375838982
30001,915.4976817420983
30026,926.4729146857491
30051,937.4725389679031
30076,920.3138810402054
30101,903.1770517558292
30126,896.2693353092963
30151,889.3808848109021
30176,895.307071494015
30201,901.2499614300841
30226,877.3014897115251
30251,853.36715855074
30276,854.4638613089794
30301,855.5721419298114
30326,863.736067115835
30351,871.9090074692685
30376,883.2528991344431
30401,894.6032432718456
30426,883.2411056373503
30451,871.8828577799003
30476,878.6438276238241
30501,885.406124549611
30526,893.0311628892852
30551,900.6549656156402
30576,899.3617293583942
30601,898.0646947926472
30626,889.2858846808084
30651,880.5007135652863
30676,882.9229439334873
30701,885.3362506028222
30726,879.9750911091633
30751,874.6024452214562
30776,869.3608142053787
30801,864.105134100071
30826,877.669645896207
30851,891.2175459079306
30876,887.9249870351539
30901,884.6132536827819
30926,870.4973685080334
30951,856.3597461585081
30976,862.7600189841104
31001,869.1359919631376
31026,874.7678816205238
31051,880.3751887184529
31076,868.4173454036495
31101,856.436741460523
31126,849.7542445456014
31151,843.0508089334915
31176,860.7703898455247
31201,878.4708539915041
31226,866.9652418433481
31251,855.4423348602724
31276,858.8564357878413
31301,862.2550638116245
31326,859.8878253664211
31351,857.506935948567
31376,843.7544800753618
31401,829.9901951606397
31426,837.0634710940024
31451,844.1267399169824
31476,838.5280426274574
31501,832.9211601586845
31526,841.253916963343
31551,849.5803105198877
31576,842.0851643342736
31601,834.5854768316797
31626,837.5782897463255
31651,840.5683832751262
31676,831.047581029228
31701,821.5258813286191
31726,822.5003259075185
31751,823.4756949628411
31776,792.9645071541992
31801,762.4560657531146
31826,763.1521088045727
31851,763.8527201947223
31876,746.7297668437504
31901,729.6132037626047
31926,723.7189857518508
31951,717.8329799420574
31976,718.2825322826369
32001,718.7421187441442
